"Ticker","Currency","lags","RSquare","Estimate","dt"
"FDIDSGUM Index","USDCAD",5,0.00126197765902305,0.00151856007775653,0.0524822749467804
"FDIUFDYO Index","USDCAD",5,0.0294869215777707,-0.00440129526698043,-0.171752615201305
"FDIUSGYO Index","USDCAD",5,0.00062708810763568,-0.00080570261210973,-0.0250526814019788
"FDIUSGUY Index","USDCAD",5,0.000290070171008588,-0.000897705786260413,-0.0146497506542471
"EMPRGBCI Index","USDCAD",5,0.00431835057859442,-6.64359926127938e-05,-0.0656982694985589
"IP CHNG Index","USDCAD",5,0.00854104612361122,0.000973106091771553,0.0923329237779084
"CPTICHNG Index","USDCAD",5,0.0125962445605502,0.00187716421775997,0.111113425186168
"IPMGCHNG Index","USDCAD",5,0.0073153507455544,0.00100511311538677,0.0856196314503234
"MTIBCHNG Index","USDCAD",5,0.0251992170597455,-0.00447694645708147,-0.158837910521493
"CONSSENT Index","USDCAD",5,0.0125777149123716,0.000300891872799139,0.110365588287945
"CONSCURR Index","USDCAD",5,0.0186518079585854,0.000508472861915543,0.139970154631606
"CONSEXP Index","USDCAD",5,0.0238451750769185,-0.000452690069132306,-0.159680548682022
"CONSPXMD Index","USDCAD",5,0.00330577223277196,-0.00342784838525997,-0.0538204141395185
"CONSP5MD Index","USDCAD",5,0.000330348398441742,-0.00125590010624645,-0.0252411282224652
"USHBMIDX Index","USDCAD",5,6.6960598350533e-05,2.40744990999433e-05,0.00377735989613979
"FRNTTNET Index","USDCAD",5,0.00352808297679886,3.4069318405628e-06,0.0592827800488804
"FRNTTOTL Index","USDCAD",5,0.0232922113778478,-2.30273082468943e-05,-0.152675705714652
"NHSPSTOT Index","USDCAD",5,0.0722161115939722,2.37064534187518e-05,0.271430705885597
"NHCHSTCH Index","USDCAD",5,0.0304904265250604,9.4878660678647e-05,0.174613554355517
"NHSPATOT Index","USDCAD",5,0.000193022459944187,-1.94641971944442e-06,-0.0115301389599682
"NHCHATCH Index","USDCAD",5,0.001279123862245,-3.36518388767731e-05,-0.0357845041193165
"CPI CHNG Index","USDCAD",5,0.0254860411822096,-0.00470097469053734,-0.159490423363126
"CPUPXCHG Index","USDCAD",5,0.00175590255202396,-0.00377200773153219,-0.0413683771799126
"CPI YOY Index","USDCAD",5,0.00863445402998677,-0.00258772126518855,-0.0933049311945178
"CPI XYOY Index","USDCAD",5,0.0058151201234055,0.00718088177152856,0.0765751288712818
"CPURNSA Index","USDCAD",5,0.0137959375777543,-0.00131276966256345,-0.118462739858127
"CPUPAXFE Index","USDCAD",5,0.00691435302495392,-0.00175111360142807,-0.168526107425345
"REALYRAE Index","USDCAD",5,0.0443121689134506,0.00561936447548127,0.155691831456276
"OUTFGAF Index","USDCAD",5,0.00189370089560017,-4.1050331491383e-05,-0.044919073212931
"COMFBTWR Index","USDCAD",5,0.0222210161661349,0.000162811591482201,0.147399754192354
"CFNAI Index","USDCAD",5,0.00860873184291008,0.00183488109212555,0.0928208523583115
"ETSLTOTL Index","USDCAD",5,0.0307595531389162,0.00751754621930945,0.177601103819158
"ETSLMOM Index","USDCAD",5,0.00510220118453427,9.92323298959929e-05,0.0716269648495618
"LEI CHNG Index","USDCAD",5,0.00843022630471148,-0.00185531784076994,-0.0918928955765297
"DFEDGBA Index","USDCAD",5,0.0122924294607167,-0.000122972377476862,-0.111225974759439
"HPIMMOM% Index","USDCAD",5,0.000138797350859975,-0.000260714954269549,-0.0117496973147574
"SPCSUSQS Index","USDCAD",5,0.00190385164650894,0.00251083629964899,0.0439262090101806
"SPCS20 Index","USDCAD",5,6.82128645623227e-05,4.89248478567961e-05,0.0177383410036612
"SPCS20SM Index","USDCAD",5,0.00884470038728899,-0.00263192341575142,-0.0938160034768919
"SPCS20Y% Index","USDCAD",5,0.00960923014299936,-0.0012221037545293,-0.0987513358708674
"SPCSUSA Index","USDCAD",5,0.00900371073875361,0.00103670773977217,0.0819337036005561
"SPCSUSAY Index","USDCAD",5,0.0315608353961121,-0.00932498380582458,-0.17510468428606
"CONCCONF Index","USDCAD",5,0.000596862219757289,-4.03059162408934e-05,-0.0277421698324657
"RCHSINDX Index","USDCAD",5,0.00139341105097257,3.29104110592278e-05,0.0374509926100016
"NHSLTOT Index","USDCAD",5,0.00470989123626321,-1.29571153740246e-05,-0.067458493516861
"NHSLCHNG Index","USDCAD",5,0.0075198336486361,-5.38975342257762e-05,-0.0866271267654936
"USPHTMOM Index","USDCAD",5,0.00101428626257422,-6.07530031833294e-05,-0.0319910183453796
"USPHTYOY Index","USDCAD",5,0.00105279300041075,7.28962240407628e-05,0.0316977096024523
"KCLSSACI Index","USDCAD",5,0.00234327391216711,8.72025879773251e-05,0.0483449120413685
"ECI SA% Index","USDCAD",5,0.227825686930024,-0.0208847481718566,-0.480795109782121
"USTGTTCB Index","USDCAD",5,0.000162213382080443,4.42516015384312e-05,-0.100123901092556
"GDP CQOQ Index","USDCAD",5,0.0438260809871719,0.000661713466200766,0.209179366597794
"GDPCTOT% Index","USDCAD",5,0.000227171065958928,0.000101839380015178,0.0218579975623528
"GDP PIQQ Index","USDCAD",5,0.000948077908113072,0.000257063306190584,0.0412118275835797
"GDPCPCEC Index","USDCAD",5,0.0360746823447249,0.00288035159797949,0.191505938790421
"PITLCHNG Index","USDCAD",5,0.0045698160834988,0.000558716513748042,0.0676618570708363
"PCE CRCH Index","USDCAD",5,2.082894445381e-05,-9.43351738911397e-05,-0.0049550987285096
"PCE CHNC Index","USDCAD",5,0.00584094447763864,0.0024921772980785,0.0727493651822424
"PCE DEFM Index","USDCAD",5,0.0202124893489136,-0.00594251282980717,-0.142063342168818
"PCE DEFY Index","USDCAD",5,0.000694250740158966,-0.000997373029085154,-0.0268385278016738
"PCE CMOM Index","USDCAD",5,0.00360578134883904,0.00582171656757453,0.0607060745329988
"PCE CYOY Index","USDCAD",5,0.00173343380028538,-0.00395811423771664,-0.0422645007706656
"NAPMNEWO Index","USDCAD",5,0.014179398865927,-0.000338548081411782,-0.0529627760615953
"PRODNFR% Index","USDCAD",5,0.0112627984245174,0.000284840115652539,0.109062214371381
"COSTNFR% Index","USDCAD",5,0.0467514511692583,-0.000442580251851016,-0.222286031611701
"DLQTDLQT Index","USDCAD",5,0.0231937040018967,-0.00561104050580087,-0.329739000524428
"FORLTOTL Index","USDCAD",5,0.0224042852236714,0.00776404703211655,-0.0123439631274991
"HPI PURQ Index","USDCAD",5,0.0199180477822296,-0.00267311723789304,-0.112786028225222
"NWORCHNG Index","USDCAD",5,0.0845966122641184,1.76175067704011e-06,0.294770886230135
"USCABAL Index","USDCAD",5,4.10743160124227e-05,4.73193503225337e-06,0.0129680392792104
"AIGPMI Index","USDCAD",10,0.0349715168143368,0.000643532716835759,0.185111458666008
"RPAUMED Index","USDCAD",10,0.00107188722314251,-0.000345670498060808,-0.0362792563963024
"AURBA$ Index","USDCAD",10,0.00356381983676423,-0.000218032245709483,-0.091617233108195
"AURBSDY% Index","USDCAD",10,0.014295415486964,-0.000369298836875408,-0.184537795285068
"AUANCCW Index","USDCAD",10,0.0176706212928986,-0.000837770623793851,-0.139198639440375
"AIGISMI Index","USDCAD",10,0.0396442846640171,0.000810975041003527,0.203946394048354
"AUITGSB Index","USDCAD",10,0.0036858559888694,8.17033512155592e-07,0.0548628260972681
"AUBAC Index","USDCAD",10,0.00327423427716419,5.92030843170619e-05,0.0558980732570606
"AUBAY Index","USDCAD",10,0.00280509207346815,-5.21703850810414e-05,-0.0558356563394192
"AICIPCI Index","USDCAD",10,0.0110271842507213,0.000393237561118345,0.0867066259718302
"AURSTSA Index","USDCAD",10,0.00584886726731157,0.00176862964623681,0.0775784225287504
"AUFRA Index","USDCAD",10,0.000176926661031377,-3.87521729360919e-05,-0.031883567849183
"AULFANTC Index","USDCAD",10,0.0103738912352448,-0.000500750577919111,-0.0991636467231655
"ACRDBT Index","USDCAD",10,0.0221423306149869,-3.05013313030991e-07,-0.200363017546835
"ACRDTPV Index","USDCAD",10,0.0171925621798233,-5.17110720159852e-07,-0.18213852221948
"AUEMCHGE Index","USDCAD",10,0.0120362502541928,0.000247818677213692,0.115440907510164
"AULFEMPC Index","USDCAD",10,0.000612043332322725,7.70931289323703e-06,0.0226022470188841
"AULFUNEM Index","USDCAD",10,0.0580803636359749,0.0207711916576934,0.235334238095439
"AULFEMFC Index","USDCAD",10,0.121693826455389,0.000114816347606368,0.365827988864914
"AULFEMCP Index","USDCAD",10,0.0839465419038408,-8.5618579633458e-05,-0.307068110549894
"AULFPART Index","USDCAD",10,0.00379405310744284,0.0044113631011748,0.0781046203608798
"AUHFCHG Index","USDCAD",10,0.0112819924007037,0.000421076693954923,0.106533098803296
"AUHFILM Index","USDCAD",10,0.00411234482572536,-0.000168713246169093,-0.0614464984442624
"AUHFTCHG Index","USDCAD",10,0.00767588551121223,0.000341818542099191,0.0834630131456675
"TDMIMOM Index","USDCAD",10,0.046535194947372,-0.00913643077012437,-0.218625729018313
"TDMIYOY Index","USDCAD",10,0.0197080368887875,-0.00759062105003705,-0.147977332311179
"AUVHMOM% Index","USDCAD",10,5.39487607807939e-05,2.7557081675515e-05,0.00685251961284708
"AUVHYOY% Index","USDCAD",10,0.0392892992154378,0.000644668747965926,0.206861621833317
"WMCCCONS Index","USDCAD",10,0.0287433807982023,0.000599818913451361,0.178280916856237
"WMCCCON% Index","USDCAD",10,0.0368042599791467,0.000425900036132063,0.201112243374367
"MECCTRIM Index","USDCAD",10,0.0163263255100865,0.00439207109509178,0.137482947400921
"RBFEGOVT Index","USDCAD",10,0.00360935924413046,-1.29468883037257e-06,-0.0611327880416883
"RBFEMRKT Index","USDCAD",10,0.0030704434571917,1.11597217506693e-06,0.0560841865572644
"RBFEOTRI Index","USDCAD",10,0.0168697825020214,4.93917644274137e-05,0.138548597233933
"NABSCOND Index","USDCAD",10,0.012504206662884,-0.000432807100433406,-0.132652574265934
"NABSCONF Index","USDCAD",10,0.000976653603484732,-0.000116207002870382,-0.0434823574742902
"AULILGM% Index","USDCAD",10,0.00108789756992967,-0.00149519198046399,-0.031561737629046
"DLIVTM% Index","USDCAD",10,0.00191443092487308,-0.000555683362485753,-0.0503331579246468
"AUCPICHG Index","USDCAD",10,0.0545780735628594,0.00659738498221612,0.228212323125041
"AUCPIYOY Index","USDCAD",10,0.0202519284522568,-0.00383368666941372,-0.116783244143816
"RBCPTRIQ Index","USDCAD",10,0.0544028379799789,0.0121374318203619,0.2444383371313
"RBCPTRIY Index","USDCAD",10,0.0617797388271774,-0.014824886354385,-0.217412162216534
"RBCPWM%Q Index","USDCAD",10,0.0294765939240924,0.0117858717618816,0.179307972218434
"RBCPWM%Y Index","USDCAD",10,0.01664982534905,-0.00597901872465463,-0.0981852510088504
"AUWMQQIB Index","USDCAD",10,0.000388559188933929,-4.81669143105027e-05,-0.043569717645381
"AUWMQQIA Index","USDCAD",10,0.0538621023788528,0.000936155312899628,0.242447017402091
"AUPPFMOM Index","USDCAD",10,0.000331536342166309,0.000420609947036839,0.0153626021012201
"AUPPFYOY Index","USDCAD",10,0.0349099636885011,-0.00440777406648173,-0.15750471305031
"OZCACRM% Index","USDCAD",10,0.0110993650810082,0.00930765496891696,0.114881108440231
"OZCACRY% Index","USDCAD",10,0.0264359008495658,0.0107369104587099,0.128116998233962
"CBAHIA Index","USDCAD",10,0.00719657701465022,-0.000145648869552679,-0.0852323302435971
"RBATCTR Index","USDCAD",10,0.00209531294386293,0.00518695237012423,0.0422861479764496
"NABQCODO Index","USDCAD",10,0.00154077793029657,-0.000171109299869306,-0.0519192115110202
"AURTURNQ Index","USDCAD",10,0.0207409874739118,-0.00194520665952845,-0.151087330366512
"AUWCQSA Index","USDCAD",10,1.10658367513574e-06,0.000117668862519296,0.0401128193106862
"AUWCYSA Index","USDCAD",10,0.0640000494522122,-0.0244020479374573,-0.18315390645397
"AUCNQTOT Index","USDCAD",10,0.133841441801429,0.00138521649777737,0.361296679546043
"AUCECHG Index","USDCAD",10,0.0624730088428672,0.000718215809276138,0.257712323296963
"INAUQOQ Index","USDCAD",10,0.0276237842082408,-0.00249283094600301,-0.158026710126837
"AUPGOP Index","USDCAD",10,0.00404947707351339,0.00013472184182414,0.0268634143883225
"AUCANXP Index","USDCAD",10,0.00789125538306354,-0.00111505041841279,-0.0894658658341763
"AUCABAL Index","USDCAD",10,0.0509821842218999,-6.86291293447815e-07,-0.239219428574164
"AUNAGDPC Index","USDCAD",10,0.0209711040477974,-0.00323083893561382,-0.158165063969522
"AUNAGDPY Index","USDCAD",10,0.0155422378945474,-0.00242755585835147,-0.128090119460049
"AURHQOQ Index","USDCAD",10,0.283597419995778,0.00459402866964754,0.549019048971895
"AURHYOY Index","USDCAD",10,0.00420029199078072,-0.0005131936703309,-0.0369022464479391
"MPMICAMA Index","USDCAD",10,0.0789185958847021,-0.00358098159712459,-0.297743837175341
"BNCCINDX Index","USDCAD",10,0.0259896269069672,-0.00412921083035456,-0.159952039480497
"CAIPMOM Index","USDCAD",10,0.0608867466450695,0.00453985568609627,0.254036147403355
"CARAMOM Index","USDCAD",10,0.000919846413922049,-0.000100322465400221,-0.0337926205548091
"CATBTOTB Index","USDCAD",10,0.0190535127630036,0.00158013006428489,0.140817995785542
"IVEYSA Index","USDCAD",10,0.000561879194362472,-4.58535513813672e-05,-0.0169187036477843
"CAHOMOM Index","USDCAD",10,0.000834591185521963,2.15192578938877e-05,0.0343690234523353
"CANLXEMR Index","USDCAD",10,0.022157752265313,-0.0166588253978159,-0.132151131134225
"CANLNETJ Index","USDCAD",10,0.00281338838939682,1.3823190252694e-05,0.050452990203214
"CANLFLNC Index","USDCAD",10,0.00106930774254489,-7.64222674741797e-06,-0.0343472914201354
"CANLPTNC Index","USDCAD",10,0.00617069835162703,1.78516926708768e-05,0.0779156584775555
"CANLPRTR Index","USDCAD",10,0.00019895704975513,-0.00161660341070819,0.00828001045595841
"CAHSTOTL Index","USDCAD",10,0.0175125048857963,-9.10948244401667e-05,-0.138339460322314
"BCBSFUTR Index","USDCAD",10,0.00875573607395377,-8.39876761187117e-05,-0.114088242429865
"BOCLOVER Index","USDCAD",10,0.00689654921870285,-0.000134942387785276,-0.0885960199526745
"TNBHICM% Index","USDCAD",10,0.00735017341267419,-0.00297497773331307,-0.0970386625346622
"TNBHICP Index","USDCAD",10,0.0600111386777778,0.00239887411930434,0.10709468748949
"TNBHICY% Index","USDCAD",10,0.0348205016601628,0.00584575145771162,0.124654637652282
"CAHUMOM Index","USDCAD",10,0.000244547437352357,0.00127023771716841,0.0227865456290558
"CAHUYOY Index","USDCAD",10,0.00440389141027124,-0.00592774060566854,-0.0944482297134526
"ECONCREA Index","USDCAD",10,0.0113941996278477,0.000445964203569463,0.110477707742474
"CAITFICS Index","USDCAD",10,0.000773234918636668,-3.05644415308925e-05,-0.0280949970571926
"CAWTMOM Index","USDCAD",10,0.00159552250200362,-0.000293324524426627,-0.0391554607334808
"CAMFCHNG Index","USDCAD",10,0.0237398069207204,0.00084876843181424,0.155477404171272
"CABROVER Index","USDCAD",10,0.281267104968901,-0.157149428303977,-0.505476593906947
"CARSCHNG Index","USDCAD",10,0.00216340324077258,-0.000423609889891407,-0.047557081638645
"CARSXASC Index","USDCAD",10,7.24429970172422e-05,-9.01048176744966e-05,-0.00554914905565203
"CACPICHG Index","USDCAD",10,0.00598226838966948,0.00238688994514304,0.0748994587912805
"CACPIYOY Index","USDCAD",10,0.00267405511895446,-0.00205656467721604,-0.04690311065141
"CACPI Index","USDCAD",10,0.000196289547668331,-0.000399157116316957,-0.097419931601758
"CACPX8M Index","USDCAD",10,0.00146900509780948,0.00143554535744986,0.0438339784128154
"CACPX8Y Index","USDCAD",10,0.010981401624269,-0.00787191988014207,-0.0904695528539888
"CACPAMOM Index","USDCAD",10,0.0330543064750922,0.00872324111899963,0.195948855171579
"CACPCMOM Index","USDCAD",10,0.000458574655094819,-0.0018403369612835,-0.0148636985062363
"CFIBCANA Index","USDCAD",10,0.0312773577052683,0.00109023706079721,0.185363848175751
"CAGDPMOM Index","USDCAD",10,0.00255249536910579,-0.00159786667504525,-0.059101349035993
"CAGDPYOY Index","USDCAD",10,0.00407778900073792,-0.00200123218534824,-0.0717460138457687
"CACURENT Index","USDCAD",10,0.014106831018544,-0.000510068468399341,-0.119505300670585
"CGE9ANN Index","USDCAD",10,0.0112694280388034,-0.000724148685408166,-0.111683891645247
"CALPPROD Index","USDCAD",10,0.0844770521971546,-0.00483024189882721,-0.301403298241472
"CACAPUTL Index","USDCAD",10,0.044073881333325,-0.00358436581940901,-0.231022523527573
"CAMLILIM Index","USDCAD",10,0.0333264529365069,-0.0104985474286835,-0.18296776103489
"INJCJC Index","USDCAD",10,0.00218879569009341,3.98920394813518e-05,0.0517367281593762
"INJCSP Index","USDCAD",10,0.000252417850216116,4.82836912301345e-06,0.0317723647720189
"MAPMINDX Index","USDCAD",10,0.002807563502883,0.000127324371520077,0.0633994600335513
"CHPMINDX Index","USDCAD",10,0.00787710706666284,-0.000225214485780724,-0.0865390190491694
"COMFCOMF Index","USDCAD",10,1.491610808436e-05,1.33246428925571e-05,-0.00922407967338704
"MPMIUSMA Index","USDCAD",10,0.0582863050785594,-0.00348379179188536,-0.23973072716211
"CNSTTMOM Index","USDCAD",10,0.00828636388537908,0.000904607313610219,0.0938363988336983
"NAPMPMI Index","USDCAD",10,3.21640023213563e-05,4.38714040138404e-05,-0.00840014777427154
"NAPMPRIC Index","USDCAD",10,0.00710452288938064,-0.00022640464722288,-0.0938201387170458
"NYPMCURR Index","USDCAD",10,1.36836918682644e-05,5.29772506017332e-06,0.00994546702980156
"MBAVCHNG Index","USDCAD",10,0.000496800802831417,3.11029378900755e-05,0.0220784970137684
"SAARDTOT Index","USDCAD",10,0.000179248142659466,-0.000365053104587012,-0.0325338732848846
"SAARTOTL Index","USDCAD",10,5.69122083086288e-05,-0.000168889442012325,-0.0269508471636144
"ADP CHNG Index","USDCAD",10,0.0031119353887948,-1.8198806453752e-05,-0.0609624024483254
"USTBTOT Index","USDCAD",10,0.0148233906599957,0.000334207973814216,0.128231080113295
"MPMIUSSA Index","USDCAD",10,0.00384597632393534,-0.000551270725442189,-0.0575243810764276
"MPMIUSCA Index","USDCAD",10,0.00509571810296269,-0.00067460014165713,-0.0663285151279307
"NAPMNMI Index","USDCAD",10,7.85194660849515e-08,-1.9086261255127e-06,-0.00100389819779082
"TMNOCHNG Index","USDCAD",10,0.0490511686104085,0.000677569138086995,0.229208776368602
"TMNOXTM% Index","USDCAD",10,0.0157361044131669,0.00221592665213098,0.124691165795244
"DGNOCHNG Index","USDCAD",10,0.0441831589882241,0.000312629124198851,0.217540265579601
"DGNOXTCH Index","USDCAD",10,0.0035086109320002,-0.000605260998714427,-0.055856192943901
"CGNOXAI% Index","USDCAD",10,0.00943821412506693,-0.000446656581633049,-0.0985159165953356
"CGSHXAI% Index","USDCAD",10,0.0520411419938853,0.00211694816217566,0.241587677036314
"CHALYOY% Index","USDCAD",10,0.00991539640250771,2.95446949061458e-05,0.107040690583824
"NFP TCH Index","USDCAD",10,0.00813782167323519,1.57887609865125e-05,0.0933185618918834
"NFP PCH Index","USDCAD",10,0.00462167298474805,1.20275009558496e-05,0.0700905933570226
"USMMMNCH Index","USDCAD",10,0.0171977987619517,0.000108024930150676,0.14282471992051
"USURTOT Index","USDCAD",10,0.00161587021278484,-0.00361749690191012,0.0686169162369023
"AHE MOM% Index","USDCAD",10,0.0410396798707015,0.00978164157709028,0.209563640916964
"AHE YOY% Index","USDCAD",10,0.0589957195908935,0.0155145448311012,0.238807181385923
"AWH TOTL Index","USDCAD",10,6.39226751928129e-05,-0.00116191172368581,-0.00344428243436253
"USEMNCHG Index","USDCAD",10,0.00570991389771349,2.29354468888237e-06,0.0822924034523344
"PRUSTOT Index","USDCAD",10,0.0196242053765603,-0.0127006548629578,-0.132878304422363
"USUDMAER Index","USDCAD",10,0.00545028377132918,-0.00465431382105985,0.0430891204205326
"MWINCHNG Index","USDCAD",10,0.0168887157871129,-0.00307008507140606,-0.126643997347293
"MWSLCHNG Index","USDCAD",10,6.60320468826038e-06,2.70763374722877e-05,-0.0141722005043291
"CICRTOT Index","USDCAD",10,0.00102949680856786,5.64015900136774e-05,0.0331570201591996
"LMCILMCC Index","USDCAD",10,0.150283767991523,0.00263073985406134,0.399841180777593
"SBOITOTL Index","USDCAD",10,0.00120629588122795,-0.0002423952028425,-0.0631447082453954
"JOLTTOTL Index","USDCAD",10,0.0388054926440599,1.42923172316337e-05,0.151182777706599
"FDDSSD Index","USDCAD",10,0.0424274994825861,-1.75121676650709e-05,-0.221169864620488
"IMP1CHNG Index","USDCAD",10,0.000211895045063903,0.000211050599865084,0.0150582448177091
"IMP1YOY% Index","USDCAD",10,0.0151084714461144,-0.00133624626005544,-0.120689193112793
"RSTAMOM Index","USDCAD",10,0.000439676868522359,-0.00039898270892111,-0.0172694753516808
"RSTAXMOM Index","USDCAD",10,0.00556934103595038,-0.00180120938622154,-0.0763984314710655
"RSTAXAG% Index","USDCAD",10,0.0235102958602027,-0.00386750887453178,-0.159453122712775
"RSTAXAGM Index","USDCAD",10,0.007876872557693,-0.00219123716605431,-0.0909905686861966
"FDIDFDMO Index","USDCAD",10,0.0776051700527292,-0.00930427035080269,-0.287798786038738
"FDIDSGMO Index","USDCAD",10,0.0612103194059781,-0.00938775139646944,-0.254051026832532
"FDIDSGUM Index","USDCAD",10,2.16661774545213e-05,-0.000262335515691364,-0.00826719656611985
"FDIUFDYO Index","USDCAD",10,0.151629139646275,-0.0140335462141089,-0.40082547157146
"FDIUSGYO Index","USDCAD",10,0.0711927721618873,-0.0120708748648882,-0.269542876220183
"FDIUSGUY Index","USDCAD",10,0.132412362079711,-0.0268619017357822,-0.370674299711919
"EMPRGBCI Index","USDCAD",10,0.0441623131663806,0.000314921727555758,0.219105071798272
"IP CHNG Index","USDCAD",10,0.0171809209672077,0.00208940323365545,0.137183800515143
"CPTICHNG Index","USDCAD",10,0.0111966225932305,0.00267928942339051,0.138867284097096
"IPMGCHNG Index","USDCAD",10,0.00779100138085114,0.00157287358204811,0.0889677413856617
"MTIBCHNG Index","USDCAD",10,0.0355008275427101,-0.00788308701779343,-0.193727267669307
"CONSSENT Index","USDCAD",10,0.00250249680204453,0.000198942966067476,0.0230639660416412
"CONSCURR Index","USDCAD",10,0.00390873157020338,0.000300578050786731,0.0597972936569678
"CONSEXP Index","USDCAD",10,0.0857560559272064,-0.00110857514776096,-0.28983334359685
"CONSPXMD Index","USDCAD",10,0.000904683643959593,0.00231561065694355,0.0257515914747638
"CONSP5MD Index","USDCAD",10,0.100495692367811,-0.0282862090667343,-0.311806072517434
"USHBMIDX Index","USDCAD",10,0.0221334711073715,0.000648790676093676,0.101950787368994
"FRNTTNET Index","USDCAD",10,0.00922918126426158,8.17455919637871e-06,0.105541245052565
"FRNTTOTL Index","USDCAD",10,0.0104453353683482,-2.28764016440276e-05,-0.104838104160926
"NHSPSTOT Index","USDCAD",10,0.0361916828387599,2.54067029412103e-05,0.17322019910154
"NHCHSTCH Index","USDCAD",10,0.022380533680939,0.000123059855163611,0.155166611275291
"NHSPATOT Index","USDCAD",10,0.0118870577224492,2.31240629690648e-05,0.0736170750382381
"NHCHATCH Index","USDCAD",10,0.000708251054227911,3.79088404081112e-05,0.0277666597138501
"CPI CHNG Index","USDCAD",10,0.00948356357692843,0.00434127090362544,0.0977842480326017
"CPUPXCHG Index","USDCAD",10,0.00110665305200454,-0.00453338389051663,-0.0434908572591115
"CPI YOY Index","USDCAD",10,0.0293899325902503,-0.00722759374975304,-0.17177987840227
"CPI XYOY Index","USDCAD",10,0.00481117303226924,-0.00988822418567837,-0.0765001534182102
"CPURNSA Index","USDCAD",10,0.0067522736283783,-0.00139037619306525,-0.17988048889575
"CPUPAXFE Index","USDCAD",10,0.0131988892225216,0.0036627023178236,-0.305606028002058
"REALYRAE Index","USDCAD",10,0.0998870691817084,0.0110380119540745,0.342796849943406
"OUTFGAF Index","USDCAD",10,0.0112246948505518,-0.000148142778841405,-0.126583769375286
"COMFBTWR Index","USDCAD",10,0.0020261993475683,7.28746846456454e-05,0.0147671816678383
"CFNAI Index","USDCAD",10,0.0242776162503669,0.00466482914001417,0.160784581613357
"ETSLTOTL Index","USDCAD",10,0.00455340146153268,-0.0043787328766217,-0.0938898035245321
"ETSLMOM Index","USDCAD",10,0.00029597613046752,-3.61823797548039e-05,-0.0207320020763434
"LEI CHNG Index","USDCAD",10,0.00335891627197395,0.00177293444663785,0.0609698779890559
"DFEDGBA Index","USDCAD",10,0.013380412010827,0.000190175991561615,0.116544331816106
"HPIMMOM% Index","USDCAD",10,0.0118010575499378,-0.00356635460811587,-0.114897379791282
"SPCSUSQS Index","USDCAD",10,0.119903062373063,0.028196259825346,0.353806572205296
"SPCS20 Index","USDCAD",10,0.0248344756116208,0.00138488127255899,-0.0512923525708967
"SPCS20SM Index","USDCAD",10,0.000699130936195151,0.00109774040675027,0.01484761967069
"SPCS20Y% Index","USDCAD",10,0.00396611987778868,0.00116475720277931,-0.000541023295776253
"SPCSUSA Index","USDCAD",10,0.0530913245273929,0.00329167067169358,0.0343082739583973
"SPCSUSAY Index","USDCAD",10,0.00563265973594102,-0.00515097715186683,-0.0582206678299528
"CONCCONF Index","USDCAD",10,0.00712411243085046,0.000206409353946499,0.0507583929787848
"RCHSINDX Index","USDCAD",10,0.0153382476702511,0.000161850406136109,0.130247896137999
"NHSLTOT Index","USDCAD",10,0.0239522390308793,4.42354378164434e-05,0.137643233001831
"NHSLCHNG Index","USDCAD",10,0.00165764027964003,3.83093083084417e-05,0.0404615571047397
"USPHTMOM Index","USDCAD",10,0.024822147105452,0.00045498967006302,0.165191646067158
"USPHTYOY Index","USDCAD",10,0.0168889042125771,-0.000442006503514474,-0.121922533480662
"KCLSSACI Index","USDCAD",10,0.006413319264389,0.000213841264739111,0.0824067258059519
"ECI SA% Index","USDCAD",10,0.0821092608807904,-0.0196706691337429,-0.296130542126177
"USTGTTCB Index","USDCAD",10,0.01008589949305,0.000459342201125625,0.0681586727269899
"GDP CQOQ Index","USDCAD",10,0.0366468437772258,0.000949329783258689,0.198405425638195
"GDPCTOT% Index","USDCAD",10,0.0795544894356806,0.00298996943395827,0.280446017700357
"GDP PIQQ Index","USDCAD",10,0.0117850015112444,0.00142192948600537,0.100689390821267
"GDPCPCEC Index","USDCAD",10,0.00987080650784387,-0.00236382721979604,-0.0993971679125117
"PITLCHNG Index","USDCAD",10,0.00635119429163263,0.000997158581066887,0.0816099172110949
"PCE CRCH Index","USDCAD",10,0.00105028710831929,-0.00101411784662319,-0.0272963818018836
"PCE CHNC Index","USDCAD",10,0.000174202179800759,-0.000563085982503435,-0.012739117697056
"PCE DEFM Index","USDCAD",10,0.00432326884221972,0.00416064567345522,0.0659177204283039
"PCE DEFY Index","USDCAD",10,0.0219412680724842,-0.00848837760084395,-0.145677113825148
"PCE CMOM Index","USDCAD",10,0.000487799542410839,-0.00324165239211875,-0.0326194191774373
"PCE CYOY Index","USDCAD",10,0.00650777149977055,-0.0116103477218133,-0.0739382671284047
"NAPMNEWO Index","USDCAD",10,0.00277655613083611,-0.000164268441305832,-0.0746618250176738
"PRODNFR% Index","USDCAD",10,0.0214569320325562,0.000616817907769104,0.147790202328606
"COSTNFR% Index","USDCAD",10,6.85528351225304e-05,-2.65890216262632e-05,-0.00600817086058201
"DLQTDLQT Index","USDCAD",10,0.151024680666516,-0.0224635026497864,-0.355672688720801
"FORLTOTL Index","USDCAD",10,0.034048688776807,-0.0150164740651364,-0.0576614883915084
"HPI PURQ Index","USDCAD",10,0.000666865735074029,0.000767377367896717,-0.00628988391067682
